"","scSTMTyoe","modelType","seed","nCellType","nSample","Batch","CancerType","pooled_scSTMseq","Seurat"
"seurat...709","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887042",10,10,FALSE,TRUE,1,0.978352868707462
"seurat...710","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887054",10,10,FALSE,TRUE,1,0.97685967912763
"seurat...711","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887096",10,10,FALSE,TRUE,1,1
"seurat...712","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887098",10,10,FALSE,TRUE,1,0.980809919278962
"seurat...713","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887160",10,10,FALSE,TRUE,1,1
"seurat...714","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887167",10,10,FALSE,TRUE,1,0.989419689952451
"seurat...715","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887246",10,10,FALSE,TRUE,1,0.969987811527149
"seurat...716","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887252",10,10,FALSE,TRUE,1,0.98752661729315
"seurat...717","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887262",10,10,FALSE,TRUE,1,1
"seurat...718","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887268",10,10,FALSE,TRUE,1,0.98115384637894
"seurat...719","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887378",10,10,FALSE,TRUE,1,0.986851570234441
"seurat...720","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887396",10,10,FALSE,TRUE,1,0.976416058028162
"seurat...721","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887407",10,10,FALSE,TRUE,1,1
"seurat...722","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887440",10,10,FALSE,TRUE,1,0.961521532386526
"seurat...723","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887443",10,10,FALSE,TRUE,1,0.990321611437571
"seurat...724","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887499",10,10,FALSE,TRUE,1,0.964670124888768
"seurat...725","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887509",10,10,FALSE,TRUE,1,0.936233134082602
"seurat...726","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887512",10,10,FALSE,TRUE,1,1
"seurat...727","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887521",10,10,FALSE,TRUE,1,1
"seurat...728","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887660",10,10,FALSE,TRUE,1,0.985145301121774
"seurat...729","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887690",10,10,FALSE,TRUE,1,1
"seurat...730","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887720",10,10,FALSE,TRUE,1,1
"seurat...731","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887762",10,10,FALSE,TRUE,1,0.983712672345544
"seurat...732","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887769",10,10,FALSE,TRUE,1,1
"seurat...733","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887814",10,10,FALSE,TRUE,1,0.974846663277606
"seurat...734","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887820",10,10,FALSE,TRUE,1,0.978160064240631
"seurat...735","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887836",10,10,FALSE,TRUE,1,1
"seurat...736","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887890",10,10,FALSE,TRUE,1,1
"seurat...737","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887925",10,10,FALSE,TRUE,1,0.981277816631667
"seurat...738","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887930",10,10,FALSE,TRUE,1,0.961338907794707
"seurat...739","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887933",10,10,FALSE,TRUE,1,0.968812700767804
"seurat...740","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887938",10,10,FALSE,TRUE,1,1
"seurat...741","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887950",10,10,FALSE,TRUE,1,1
"seurat...742","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733887982",10,10,FALSE,TRUE,1,1
"seurat...743","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733888016",10,10,FALSE,TRUE,1,1
"seurat...744","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733888080",10,10,FALSE,TRUE,1,1
"seurat...745","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733888081",10,10,FALSE,TRUE,1,1
"seurat...746","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733888085",10,10,FALSE,TRUE,1,1
"seurat...747","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733888110",10,10,FALSE,TRUE,1,0.984063467747026
"seurat...748","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733888132",10,10,FALSE,TRUE,1,0.984998896966069
"seurat...749","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733888143",10,10,FALSE,TRUE,1,1
"seurat...750","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733888148",10,10,FALSE,TRUE,1,0.949102019993309
"seurat...751","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733888180",10,10,FALSE,TRUE,1,0.977984309920066
"seurat...752","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733888200",10,10,FALSE,TRUE,1,0.990126704414816
"seurat...753","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733888209",10,10,FALSE,TRUE,1,1
"seurat...754","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733888218",10,10,FALSE,TRUE,1,1
"seurat...755","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733888226",10,10,FALSE,TRUE,1,1
"seurat...756","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733888247",10,10,FALSE,TRUE,1,0.995023569350896
"seurat...757","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733888289",10,10,FALSE,TRUE,1,0.904296894350249
"seurat...758","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733888292",10,10,FALSE,TRUE,1,1
"seurat...759","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733888451",10,10,FALSE,TRUE,1,1
"seurat...760","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733888461",10,10,FALSE,TRUE,1,0.929815003311759
"seurat...761","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733982832",10,10,FALSE,TRUE,1,0.991689765171053
"seurat...762","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733982838",10,10,FALSE,TRUE,1,0.935125665689942
"seurat...763","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733982842",10,10,FALSE,TRUE,1,1
"seurat...764","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733982849",10,10,FALSE,TRUE,1,1
"seurat...765","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733982850",10,10,FALSE,TRUE,1,0.951486337976919
"seurat...766","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733982866",10,10,FALSE,TRUE,1,0.990979065815548
"seurat...767","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733982869",10,10,FALSE,TRUE,1,1
"seurat...768","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733983027",10,10,FALSE,TRUE,1,0.984002333730234
"seurat...769","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733983046",10,10,FALSE,TRUE,1,0.987023686166938
"seurat...770","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733983050",10,10,FALSE,TRUE,1,1
"seurat...771","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733983052",10,10,FALSE,TRUE,1,0.974268521929494
"seurat...772","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733983054",10,10,FALSE,TRUE,1,1
"seurat...773","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733983057",10,10,FALSE,TRUE,1,1
"seurat...774","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733986604",10,10,FALSE,TRUE,1,1
"seurat...775","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733986620",10,10,FALSE,TRUE,1,0.952414634554249
"seurat...776","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733986635",10,10,FALSE,TRUE,1,0.986312720261606
"seurat...777","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733986644",10,10,FALSE,TRUE,1,0.977521047525493
"seurat...778","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733986650",10,10,FALSE,TRUE,1,0.961392469623185
"seurat...779","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733986708",10,10,FALSE,TRUE,1,0.990165344958676
"seurat...780","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733986795",10,10,FALSE,TRUE,1,0.985580325363682
"seurat...781","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733986827",10,10,FALSE,TRUE,1,0.992744337456498
"seurat...782","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733986840",10,10,FALSE,TRUE,1,0.981706103816274
"seurat...783","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733986848",10,10,FALSE,TRUE,1,0.951331127496311
"seurat...784","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733986870",10,10,FALSE,TRUE,1,1
"seurat...785","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733986938",10,10,FALSE,TRUE,1,0.969074315908174
"seurat...786","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733986952",10,10,FALSE,TRUE,1,0.988843462256502
"seurat...787","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987009",10,10,FALSE,TRUE,1,1
"seurat...788","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987028",10,10,FALSE,TRUE,1,0.994054546887243
"seurat...789","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987036",10,10,FALSE,TRUE,1,0.981260262948066
"seurat...790","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987037",10,10,FALSE,TRUE,1,1
"seurat...791","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987062",10,10,FALSE,TRUE,1,1
"seurat...792","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987119",10,10,FALSE,TRUE,1,1
"seurat...793","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987173",10,10,FALSE,TRUE,1,0.993229982711972
"seurat...794","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987190",10,10,FALSE,TRUE,1,0.939923110630996
"seurat...795","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987208",10,10,FALSE,TRUE,1,0.931629941718275
"seurat...796","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987278",10,10,FALSE,TRUE,1,0.962237673210635
"seurat...797","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987295",10,10,FALSE,TRUE,1,0.993890055445355
"seurat...798","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987311",10,10,FALSE,TRUE,1,0.985191614908041
"seurat...799","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987319",10,10,FALSE,TRUE,1,0.974508531367358
"seurat...800","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987322",10,10,FALSE,TRUE,1,0.983254897536592
"seurat...801","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987346",10,10,FALSE,TRUE,1,1
"seurat...802","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987402",10,10,FALSE,TRUE,1,0.975060799567967
"seurat...803","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987412",10,10,FALSE,TRUE,1,0.992633980114576
"seurat...804","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987436",10,10,FALSE,TRUE,1,0.987753806797678
"seurat...805","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987469",10,10,FALSE,TRUE,1,1
"seurat...806","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987481",10,10,FALSE,TRUE,1,1
"seurat...807","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987496",10,10,FALSE,TRUE,1,1
"seurat...808","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987497",10,10,FALSE,TRUE,1,1
"seurat...809","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987519",10,10,FALSE,TRUE,1,1
"seurat...810","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987596",10,10,FALSE,TRUE,1,1
"seurat...811","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987618",10,10,FALSE,TRUE,1,1
"seurat...812","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987670",10,10,FALSE,TRUE,1,0.983558552674225
"seurat...813","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987680",10,10,FALSE,TRUE,1,1
"seurat...814","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987689",10,10,FALSE,TRUE,1,0.988205308003778
"seurat...815","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987710",10,10,FALSE,TRUE,1,0.964941319088617
"seurat...816","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987725",10,10,FALSE,TRUE,1,1
"seurat...817","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987817",10,10,FALSE,TRUE,1,1
"seurat...818","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987824",10,10,FALSE,TRUE,1,1
"seurat...819","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987825",10,10,FALSE,TRUE,1,0.970043282306372
"seurat...820","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987833",10,10,FALSE,TRUE,1,0.980106509471244
"seurat...821","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987848",10,10,FALSE,TRUE,1,0.983568786405549
"seurat...822","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987883",10,10,FALSE,TRUE,1,1
"seurat...823","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987887",10,10,FALSE,TRUE,1,0.959741551960227
"seurat...824","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987922",10,10,FALSE,TRUE,1,1
"seurat...825","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987957",10,10,FALSE,TRUE,1,1
"seurat...826","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987968",10,10,FALSE,TRUE,1,1
"seurat...827","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733987977",10,10,FALSE,TRUE,1,1
"seurat...828","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988052",10,10,FALSE,TRUE,1,1
"seurat...829","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988065",10,10,FALSE,TRUE,1,0.962017647457607
"seurat...830","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988082",10,10,FALSE,TRUE,1,1
"seurat...831","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988103",10,10,FALSE,TRUE,1,0.962971204978668
"seurat...832","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988130",10,10,FALSE,TRUE,1,0.971056315728351
"seurat...833","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988207",10,10,FALSE,TRUE,1,1
"seurat...834","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988219",10,10,FALSE,TRUE,1,1
"seurat...835","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988221",10,10,FALSE,TRUE,1,1
"seurat...836","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988236",10,10,FALSE,TRUE,1,0.916064704714693
"seurat...837","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988237",10,10,FALSE,TRUE,1,0.959967439830612
"seurat...838","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988279",10,10,FALSE,TRUE,1,0.990976123905363
"seurat...839","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988281",10,10,FALSE,TRUE,1,0.95249881803024
"seurat...840","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988301",10,10,FALSE,TRUE,1,0.950587692059553
"seurat...841","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988316",10,10,FALSE,TRUE,1,1
"seurat...842","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988359",10,10,FALSE,TRUE,1,1
"seurat...843","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988364",10,10,FALSE,TRUE,1,0.99302188281829
"seurat...844","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988388",10,10,FALSE,TRUE,1,1
"seurat...845","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988414",10,10,FALSE,TRUE,1,1
"seurat...846","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988446",10,10,FALSE,TRUE,1,1
"seurat...847","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988468",10,10,FALSE,TRUE,1,0.979454362169569
"seurat...848","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988492",10,10,FALSE,TRUE,1,1
"seurat...849","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988548",10,10,FALSE,TRUE,1,1
"seurat...850","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988603",10,10,FALSE,TRUE,1,1
"seurat...851","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988624",10,10,FALSE,TRUE,1,0.991735338682637
"seurat...852","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988626",10,10,FALSE,TRUE,1,1
"seurat...853","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988647",10,10,FALSE,TRUE,1,1
"seurat...854","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988663",10,10,FALSE,TRUE,1,0.973902959125232
"seurat...855","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988685",10,10,FALSE,TRUE,1,1
"seurat...856","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988703",10,10,FALSE,TRUE,1,0.965303332269681
"seurat...857","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988705",10,10,FALSE,TRUE,1,0.976233495206081
"seurat...858","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988706",10,10,FALSE,TRUE,1,1
"seurat...859","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988717",10,10,FALSE,TRUE,1,0.994828365121268
"seurat...860","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988742",10,10,FALSE,TRUE,1,1
"seurat...861","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988746",10,10,FALSE,TRUE,1,1
"seurat...862","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988775",10,10,FALSE,TRUE,1,0.976684969337758
"seurat...863","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988799",10,10,FALSE,TRUE,1,0.944020562780175
"seurat...864","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988807",10,10,FALSE,TRUE,1,0.978153749177903
"seurat...865","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988825",10,10,FALSE,TRUE,1,1
"seurat...866","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988875",10,10,FALSE,TRUE,1,1
"seurat...867","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988879",10,10,FALSE,TRUE,1,1
"seurat...868","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988889",10,10,FALSE,TRUE,1,0.988996685164571
"seurat...869","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988971",10,10,FALSE,TRUE,1,1
"seurat...870","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733988992",10,10,FALSE,TRUE,1,0.962024033922436
"seurat...871","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989000",10,10,FALSE,TRUE,1,0.988838319441795
"seurat...872","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989005",10,10,FALSE,TRUE,1,0.968322015225902
"seurat...873","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989012",10,10,FALSE,TRUE,1,1
"seurat...874","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989048",10,10,FALSE,TRUE,1,1
"seurat...875","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989093",10,10,FALSE,TRUE,1,1
"seurat...876","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989120",10,10,FALSE,TRUE,1,1
"seurat...877","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989126",10,10,FALSE,TRUE,1,0.983224249124435
"seurat...878","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989128",10,10,FALSE,TRUE,1,1
"seurat...879","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989195",10,10,FALSE,TRUE,1,1
"seurat...880","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989221",10,10,FALSE,TRUE,1,0.976204510246307
"seurat...881","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989269",10,10,FALSE,TRUE,1,1
"seurat...882","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989271",10,10,FALSE,TRUE,1,1
"seurat...883","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989277",10,10,FALSE,TRUE,1,1
"seurat...884","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989328",10,10,FALSE,TRUE,1,0.982811346535823
"seurat...885","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989334",10,10,FALSE,TRUE,1,0.927480494969471
"seurat...886","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989341",10,10,FALSE,TRUE,1,1
"seurat...887","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989360",10,10,FALSE,TRUE,1,0.964415080177361
"seurat...888","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989381",10,10,FALSE,TRUE,1,0.953719739497611
"seurat...889","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989389",10,10,FALSE,TRUE,1,0.937886970475652
"seurat...890","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989398",10,10,FALSE,TRUE,1,1
"seurat...891","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989433",10,10,FALSE,TRUE,1,1
"seurat...892","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989437",10,10,FALSE,TRUE,1,0.995524976592438
"seurat...893","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989481",10,10,FALSE,TRUE,1,0.979600097340622
"seurat...894","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989487",10,10,FALSE,TRUE,1,1
"seurat...895","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989502",10,10,FALSE,TRUE,1,0.975120599939501
"seurat...896","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989510",10,10,FALSE,TRUE,1,1
"seurat...897","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733989549",10,10,FALSE,TRUE,1,0.937723020170871
